Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Estimated_Revenue_INR,Profit_per_hectare_INR,Profit_per_ton_INR,Profit_to_Revenue_Ratio,Revenue_per_hectare_INR,Profit_Level,Profit_per_Ha_Level
6724,Punjab,Jalandhar,2023,Rabi,Barley,1754.57,24.7,37.2,Sandy,Rain-fed,54.8,52.7,2797.57,5.57,16858.4,211594.0,15582.4649,262695426.27016005,75.63492602508605,13.57898133304956,0.0008054727217914843,93901.28800000002,Moderate relative profit,Moderate relative profit/ha
6725,Punjab,Jalandhar,2023,Zaid,Rice,2091.69,24.9,83.9,Black,Canal,412.67,9.53,4646.81,8.35,47085.56,551397.0,38800.8635,1826960386.38106,118.66140427519093,14.210946619783346,0.0003018111416702562,393164.4259999999,Higher relative profit,Higher relative profit/ha
6726,Punjab,Jalandhar,2023,Zaid,Millets,841.66,32.9,37.6,Alluvial,Rain-fed,313.4,41.45,2070.27,5.71,45048.61,152864.0,11821.2417,532530507.059037,73.83771198925744,12.931298071673806,0.0002870520993139146,257227.56310000003,Moderate relative profit,Moderate relative profit/ha
6727,Punjab,Jalandhar,2023,Rabi,Maize,1029.8,35.6,71.0,Laterite,Sprinkler,277.26,23.82,2962.2,2.94,34112.28,122544.0,8708.867999999999,297079343.69903994,41.36925258254001,14.071174347802724,0.0004124958621294949,100290.10319999998,Moderate relative profit,Moderate relative profit/ha
6728,Punjab,Jalandhar,2023,Kharif,Cotton,1655.97,30.0,51.8,Red,Sprinkler,306.57,11.23,1685.88,1.97,38047.31,39696.0,3321.1836000000003,126362101.996116,23.54615986902982,11.952365415751178,0.0003141448216904475,74953.20069999999,Lower relative profit,Lower relative profit/ha
6729,Punjab,Jalandhar,2023,Kharif,Pulses,1840.54,36.2,51.0,Alluvial,Drip,283.56,5.73,4520.3,7.53,25017.26,570798.0,34037.859000000004,851533968.4463401,126.27436232108488,16.769503628298125,0.0006703173580279425,188379.9678,Higher relative profit,Higher relative profit/ha
6730,Punjab,Jalandhar,2023,Zaid,Cotton,1157.73,22.0,83.6,Red,Canal,122.31,8.2,2806.65,4.61,23257.07,133537.0,12938.656500000001,300915239.926455,47.578786097304615,10.320777895293842,0.000443769481507939,107215.09270000001,Moderate relative profit,Moderate relative profit/ha
6731,Punjab,Jalandhar,2023,Zaid,Rice,1196.28,33.2,80.9,Red,Tube Well,234.5,21.79,2653.5,7.45,41171.63,286617.0,19768.575,813904455.5272499,108.01469756924816,14.498617123389014,0.0003521506708233076,306728.64349999995,Higher relative profit,Higher relative profit/ha
6732,Punjab,Jalandhar,2023,Kharif,Cotton,750.89,19.9,41.1,Laterite,Rain-fed,161.89,34.45,2057.12,1.69,29721.37,52890.0,3476.5327999999995,103327317.66593598,25.710702341137125,15.213433337950963,0.0005118685086841879,50229.11529999999,Lower relative profit,Lower relative profit/ha
6733,Punjab,Bathinda,2023,Kharif,Sugarcane,2038.46,29.6,67.1,Black,Canal,276.16,34.37,283.71,1.24,30295.67,3867.0,351.80039999999997,10658028.824267998,13.63011525853865,10.992028434305363,0.0003628250649120935,37566.6308,Lower relative profit,Lower relative profit/ha
6734,Punjab,Bathinda,2023,Zaid,Pulses,1738.28,37.0,66.6,Alluvial,Rain-fed,270.29,52.99,2552.38,4.67,26099.62,110563.0,11919.6146,311097411.606452,43.31760944686919,9.275719367637944,0.000355396721011185,121885.2254,Moderate relative profit,Moderate relative profit/ha
6735,Punjab,Bathinda,2023,Zaid,Sugarcane,2124.28,33.3,55.8,Laterite,Canal,251.44,45.74,1173.08,2.04,63799.35,42823.0,2393.0832,152677152.65592,36.50475670883486,17.894488582762186,0.0002804807350351091,130150.67400000001,Lower relative profit,Lower relative profit/ha
6736,Punjab,Bathinda,2023,Rabi,Barley,903.49,25.7,56.3,Black,Canal,367.02,41.48,1306.19,6.5,63095.28,109409.0,8490.235,535693754.59080005,83.76193356249856,12.88645131730747,0.0002042379607049445,410119.32,Moderate relative profit,Moderate relative profit/ha
6737,Punjab,Bathinda,2023,Zaid,Rice,1422.33,26.8,67.4,Sandy,Tube Well,337.75,56.09,2567.1,8.29,16559.54,256896.0,21281.259,352407859.66086,100.0724552997546,12.071466260525282,0.0007289735258663757,137278.5866,Higher relative profit,Higher relative profit/ha
6738,Punjab,Bathinda,2023,Rabi,Cotton,1047.14,22.8,39.6,Laterite,Drip,443.22,29.77,4785.47,2.76,29944.2,176385.0,13207.8972,395499915.33624,36.85844859543577,13.354510360665133,0.0004459798679098167,82645.992,Moderate relative profit,Lower relative profit/ha
6739,Punjab,Bathinda,2023,Kharif,Barley,1214.11,24.9,37.4,Black,Rain-fed,178.24,23.97,2613.05,5.73,14220.16,170368.0,14972.776500000002,212915277.47424003,65.1989054935803,11.378517538146648,0.0008001680387665573,81481.51680000001,Moderate relative profit,Moderate relative profit/ha
6740,Punjab,Bathinda,2023,Kharif,Pulses,1292.15,30.2,61.4,Red,Drip,174.68,35.05,3369.71,5.17,55245.99,244056.0,17421.4007,962462528.8581929,72.42641058132598,14.008976901610444,0.0002535745472496817,285621.7683,Higher relative profit,Moderate relative profit/ha
6741,Punjab,Bathinda,2023,Kharif,Maize,1851.13,21.2,50.4,Black,Rain-fed,183.79,33.74,365.7,6.43,49885.5,30361.0,2351.451,117303308.86050001,83.021602406344,12.911602240488957,0.0002588247534952833,320763.765,Lower relative profit,Moderate relative profit/ha
6742,Punjab,Bathinda,2023,Kharif,Wheat,661.05,23.2,70.6,Sandy,Tube Well,94.97,32.94,2909.04,4.73,29232.84,237923.0,13759.7592,402236839.132128,81.78746253059428,17.291218293994564,0.0005914997753894101,138271.3332,Higher relative profit,Moderate relative profit/ha
6743,Punjab,Bathinda,2023,Rabi,Barley,1288.19,31.7,49.0,Sandy,Sprinkler,279.79,53.63,2969.61,5.27,49000.29,127593.0,15649.8447,766846928.754963,42.96624809318395,8.152988252976083,0.00016638653063024897,258231.5283,Moderate relative profit,Moderate relative profit/ha
6744,Punjab,Bathinda,2023,Kharif,Pulses,580.84,37.3,69.9,Red,Canal,263.66,46.26,4953.06,2.29,45340.81,138835.0,11342.5074,514278472.946994,28.03014702022588,12.240238873461083,0.00026996074559455563,103830.4549,Moderate relative profit,Lower relative profit/ha
6745,Punjab,Bathinda,2023,Rabi,Millets,1506.36,28.4,42.4,Black,Canal,294.11,39.71,1895.61,3.81,60686.53,78114.0,7222.2741,438294753.837873,41.207843385506514,10.815706925329794,0.0001782225301945884,231215.6793,Moderate relative profit,Moderate relative profit/ha
6746,Punjab,Bathinda,2023,Zaid,Millets,1906.44,37.3,76.8,Alluvial,Canal,90.84,48.39,2277.5,4.68,56262.88,130045.0,10658.699999999999,599689159.0559999,57.09989023051592,12.200831245836735,0.0002168540118429191,263310.27839999995,Moderate relative profit,Moderate relative profit/ha
6747,Punjab,Bathinda,2023,Rabi,Millets,634.24,22.2,44.2,Black,Sprinkler,353.71,23.83,3910.98,5.13,49652.96,321428.0,20063.3274,996203592.8591039,82.18605055510383,16.02067262282726,0.00032265292185656725,254719.6848,Higher relative profit,Moderate relative profit/ha
6748,Punjab,Bathinda,2023,Zaid,Maize,1325.61,31.1,61.7,Alluvial,Rain-fed,106.38,23.55,2702.26,3.91,45827.71,140278.0,10565.8366,484208095.612186,51.91136308127271,13.276563447895834,0.00028970601952172244,179186.3461,Moderate relative profit,Moderate relative profit/ha
6749,Punjab,Bathinda,2023,Rabi,Millets,1869.98,32.1,36.3,Laterite,Tube Well,366.29,12.23,630.58,6.25,60059.04,34344.0,3941.1250000000005,236700184.02000004,54.464144121285166,8.714263059405626,0.0001450949442316365,375369.00000000006,Lower relative profit,Moderate relative profit/ha
6750,Punjab,Bathinda,2023,Rabi,Millets,1283.22,36.4,53.1,Sandy,Sprinkler,425.28,54.86,260.27,6.14,32253.49,22949.0,1598.0577999999998,51542941.271722,88.17381949513967,14.36055692103252,0.0004452404040937126,198036.4286,Lower relative profit,Higher relative profit/ha
6751,Maharashtra,Pune,2023,Zaid,Cotton,950.35,25.4,81.7,Sandy,Tube Well,315.23,50.83,2459.79,8.08,23638.62,199251.0,19875.1032,469820012.005584,81.00325637554425,10.025155492022803,0.0004241007085871681,191000.0496,Moderate relative profit,Moderate relative profit/ha
6752,Maharashtra,Pune,2023,Kharif,Sugarcane,2160.9,22.9,67.8,Black,Rain-fed,92.73,35.52,1337.29,7.49,14310.08,103248.0,10016.3021,143334084.355168,77.20688855820353,10.307995802163354,0.000720331109411223,107182.49920000002,Moderate relative profit,Moderate relative profit/ha
6753,Maharashtra,Pune,2023,Kharif,Millets,1983.27,21.6,42.2,Red,Drip,247.22,47.13,4532.74,7.22,29339.75,360259.0,32726.382799999996,960183889.7562999,79.47929949655176,11.00821322666922,0.00037519792181832563,211832.99499999997,Higher relative profit,Moderate relative profit/ha
6754,Maharashtra,Pune,2023,Rabi,Cotton,434.32,18.5,85.9,Laterite,Drip,273.8,5.56,1596.32,5.07,14921.5,114235.0,8093.3424,120764808.6216,71.56146637265711,14.114687647466885,0.0009459295410961958,75652.005,Moderate relative profit,Moderate relative profit/ha
6755,Maharashtra,Pune,2023,Zaid,Millets,2146.77,30.6,56.5,Red,Drip,405.99,46.62,4908.59,6.73,13543.86,466076.0,33034.8107,447418851.24730206,94.95109593590013,14.108632382748903,0.0010416995142262916,91150.1778,Higher relative profit,Higher relative profit/ha
6756,Maharashtra,Pune,2023,Zaid,Cotton,1710.22,37.5,51.8,Sandy,Canal,122.73,50.52,2957.16,7.55,60629.13,309903.0,22326.557999999997,1353639787.4345398,104.79750842024104,13.880464691422656,0.00022894052234334646,457749.93149999995,Higher relative profit,Higher relative profit/ha
6757,Maharashtra,Pune,2023,Zaid,Cotton,738.13,37.8,77.8,Sandy,Sprinkler,157.77,6.7,1020.13,5.01,40939.14,87733.0,5110.851299999999,209233856.88988197,86.00178408634194,17.166024767732925,0.00041930594457365066,205105.09139999998,Moderate relative profit,Higher relative profit/ha
6758,Maharashtra,Pune,2023,Rabi,Cotton,1194.4,29.5,39.8,Red,Rain-fed,207.54,49.08,1953.87,3.04,56136.25,58737.0,5939.7648,333436121.754,30.061877197561763,9.88877539393479,0.00017615667939940394,170654.2,Lower relative profit,Lower relative profit/ha
6759,Maharashtra,Pune,2023,Rabi,Wheat,1859.14,37.2,82.6,Red,Sprinkler,58.23,59.56,1000.06,5.27,61318.12,94705.0,5270.316199999999,323165881.18954396,94.69931804091755,17.96951006469024,0.0002930538324509988,323146.4924,Moderate relative profit,Higher relative profit/ha
6760,Maharashtra,Pune,2023,Zaid,Barley,2152.02,27.9,43.9,Laterite,Sprinkler,52.94,39.29,3687.64,7.28,31544.28,336323.0,26846.0192,846838346.5301759,91.20277467431745,12.527853664054595,0.0003971513587900753,229642.3584,Higher relative profit,Higher relative profit/ha
6761,Maharashtra,Pune,2023,Kharif,Sugarcane,1531.29,19.7,81.9,Alluvial,Canal,227.85,33.61,1288.42,3.78,57022.09,39311.0,4870.2276,277710556.527684,30.511013489390105,8.071696690314843,0.00014155385553764942,215543.50019999998,Lower relative profit,Lower relative profit/ha
6762,Maharashtra,Pune,2023,Kharif,Maize,989.94,32.0,43.0,Red,Canal,289.37,23.87,3386.66,5.3,24368.39,320239.0,17949.298,437395493.89022,94.55894598217714,17.84131056267493,0.000732149746564091,129152.467,Higher relative profit,Higher relative profit/ha
6763,Maharashtra,Pune,2023,Rabi,Millets,1742.22,31.7,75.8,Laterite,Tube Well,334.89,24.44,1348.14,8.08,32142.63,135369.0,10892.971200000002,350128742.8822561,100.41167831234144,12.427187909943246,0.00038662635602448354,259712.45040000006,Moderate relative profit,Higher relative profit/ha
6764,Maharashtra,Pune,2023,Rabi,Barley,659.13,26.8,46.3,Black,Drip,104.23,20.48,630.24,7.15,21688.45,51565.0,4506.216,97732840.4052,81.81803757298806,11.443082178040289,0.0005276118015828835,155072.4175,Lower relative profit,Moderate relative profit/ha
6765,Maharashtra,Pune,2023,Zaid,Millets,1361.67,19.0,86.9,Sandy,Drip,406.49,14.93,1295.83,3.91,52135.25,73758.0,5066.6953,264153426.13932502,56.919503329912104,14.557417731435319,0.00027922408987077495,203848.82750000004,Moderate relative profit,Moderate relative profit/ha
6766,Maharashtra,Pune,2023,Rabi,Wheat,1323.77,27.3,53.0,Sandy,Canal,96.93,18.13,3227.43,7.69,28114.05,365510.0,24818.9367,697760827.330635,113.25110072100712,14.727061212094554,0.0005238327886624145,216197.0445,Higher relative profit,Higher relative profit/ha
6767,Maharashtra,Pune,2023,Zaid,Pulses,796.72,27.9,84.4,Black,Drip,366.88,39.78,1671.64,6.19,30605.7,90800.0,10347.451600000002,316690999.43412006,54.31791534062358,8.775107486368912,0.0002867148108479438,189449.28300000002,Moderate relative profit,Moderate relative profit/ha
6768,Maharashtra,Pune,2023,Kharif,Millets,1804.12,23.5,62.7,Laterite,Tube Well,198.01,15.47,4167.87,8.26,58567.44,606518.0,34426.606199999995,2016278193.0221279,145.5222931617349,17.617711036529652,0.000300810672901695,483767.05439999996,Higher relative profit,Higher relative profit/ha
6769,Maharashtra,Nashik,2023,Rabi,Rice,1954.88,19.5,54.8,Red,Canal,253.71,44.18,4402.64,5.17,26492.19,294386.0,22761.648800000003,603005924.722872,66.8657896171388,12.93342158938855,0.0004881975249833461,136964.6223,Higher relative profit,Moderate relative profit/ha
6770,Maharashtra,Nashik,2023,Kharif,Maize,1533.42,27.1,54.3,Alluvial,Canal,359.79,38.86,2770.6,7.35,12391.0,351753.0,20363.91,252329208.81,126.95914242402368,17.27335271075152,0.0013940241070738051,91073.85,Higher relative profit,Higher relative profit/ha
6771,Maharashtra,Nashik,2023,Kharif,Rice,1428.86,34.9,54.9,Alluvial,Tube Well,266.52,56.05,4660.45,2.87,57097.7,178539.0,13375.4915,763709801.01955,38.30939072407171,13.348219764484917,0.0002337785894087663,163870.399,Moderate relative profit,Moderate relative profit/ha
6772,Maharashtra,Nashik,2023,Rabi,Rice,1632.1,28.1,61.3,Black,Rain-fed,406.83,37.32,2809.98,1.51,64779.44,46555.0,4243.0698,274863685.524912,16.567733578174934,10.97200899216883,0.000169374866349089,97816.9544,Lower relative profit,Lower relative profit/ha
6773,Maharashtra,Nashik,2023,Kharif,Millets,1537.08,34.9,59.5,Sandy,Tube Well,345.4,35.3,397.94,5.38,51970.13,26099.0,2140.9172,111263745.20323598,65.58526411016736,12.19056953720583,0.00023456877127699759,279599.29939999996,Lower relative profit,Moderate relative profit/ha
6774,Maharashtra,Nashik,2023,Kharif,Rice,1172.51,21.1,43.1,Laterite,Tube Well,362.12,41.64,3527.21,1.84,41336.92,115644.0,6490.066400000001,268279355.57148802,32.786253157594814,17.818615846518917,0.0004310581399513781,76059.93280000001,Moderate relative profit,Lower relative profit/ha
6775,Maharashtra,Nashik,2023,Kharif,Rice,1914.71,33.2,73.2,Black,Canal,385.77,9.37,3355.4,6.86,20955.19,346802.0,23018.044,482347485.44836,103.35638075937295,15.066527807488768,0.0007189878883221182,143752.6034,Higher relative profit,Higher relative profit/ha
6776,Maharashtra,Nashik,2023,Rabi,Sugarcane,1693.38,28.9,88.4,Red,Drip,253.09,17.37,4456.09,2.77,27160.9,116535.0,12343.3693,335257019.22037005,26.15185061343016,9.441101304487422,0.0003475989862076522,75235.69300000001,Moderate relative profit,Lower relative profit/ha
6777,Maharashtra,Nashik,2023,Rabi,Cotton,419.24,18.7,73.3,Black,Sprinkler,378.34,20.35,929.15,5.7,26922.22,56241.99999999999,5296.155,142584250.0641,60.530592476995096,10.61940218894651,0.000394447493146795,153456.654,Lower relative profit,Moderate relative profit/ha
6778,Maharashtra,Nashik,2023,Zaid,Sugarcane,1779.69,35.7,46.7,Sandy,Rain-fed,240.27,7.21,2188.77,6.56,50665.72,117443.0,14358.331199999999,727475188.2464639,53.65707680569452,8.179432439892459,0.0001614391829405061,332367.1232,Moderate relative profit,Moderate relative profit/ha
6779,Maharashtra,Nashik,2023,Zaid,Barley,434.25,20.7,80.0,Alluvial,Canal,435.87,22.18,2851.15,3.35,55923.6,118753.0,9551.3525,534146016.669,41.65091278957613,12.43310829539586,0.00022232310322289447,187344.06,Moderate relative profit,Moderate relative profit/ha
6780,Maharashtra,Nashik,2023,Kharif,Wheat,658.21,24.8,62.2,Laterite,Rain-fed,292.17,55.84,4619.45,4.72,38343.95,200534.0,21803.803999999996,836043970.3857998,43.4107956574917,9.197202469807564,0.00023986058999679388,180983.44399999996,Moderate relative profit,Moderate relative profit/ha
6781,Maharashtra,Nashik,2023,Rabi,Wheat,625.9,36.5,78.8,Laterite,Tube Well,266.71,45.84,4610.43,4.38,32103.61,200384.0,20193.6834,648290136.337074,43.46319106894585,9.92310298377759,0.0003090961727910846,140613.8118,Moderate relative profit,Moderate relative profit/ha
6782,Maharashtra,Nashik,2023,Zaid,Sugarcane,489.38,21.3,64.8,Black,Sprinkler,101.71,46.63,1841.18,4.52,23479.57,132615.0,8322.1336,195400118.41055197,72.02717822266155,15.935216420942822,0.0006786843379560539,106127.65639999998,Moderate relative profit,Moderate relative profit/ha
6783,Maharashtra,Nashik,2023,Rabi,Rice,1948.77,22.0,78.4,Black,Drip,149.83,25.86,392.47,5.35,55254.33,27043.0,2099.7145,116018317.888785,68.9046296532219,12.879370028639608,0.00023309250204716278,295610.6655,Lower relative profit,Moderate relative profit/ha
6784,Maharashtra,Nashik,2023,Zaid,Maize,643.61,23.4,55.6,Black,Tube Well,371.2,50.15,3132.15,7.57,22360.19,417257.0,23710.375500000002,530168501.151345,133.21743850071036,17.5980764201731,0.0007870271415481309,169266.6383,Higher relative profit,Higher relative profit/ha
6785,Maharashtra,Nashik,2023,Zaid,Barley,1417.38,30.0,56.3,Sandy,Sprinkler,277.52,15.83,1061.63,2.53,27266.48,23960.0,2685.9239000000002,73235690.300872,22.569068319471,8.920580363427273,0.00032716288877138796,68984.1944,Lower relative profit,Lower relative profit/ha
6786,Maharashtra,Nashik,2023,Rabi,Cotton,1869.32,29.8,60.2,Laterite,Rain-fed,285.12,34.39,4094.86,3.47,17643.89,216673.0,14209.164200000001,250704930.136738,52.913408517018894,15.248820898276337,0.0008642550422994214,61224.2983,Moderate relative profit,Moderate relative profit/ha
6787,Maharashtra,Nagpur,2023,Zaid,Barley,1430.11,23.7,63.1,Sandy,Sprinkler,305.28,21.84,4898.94,3.02,63825.57,121234.0,14794.798799999999,944286466.445316,24.746986082703607,8.194366252550864,0.00012838688714493052,192753.2214,Moderate relative profit,Lower relative profit/ha
6788,Maharashtra,Nagpur,2023,Rabi,Wheat,1390.5,24.5,37.9,Black,Tube Well,201.76,21.14,4096.32,2.77,50242.7,131016.0,11346.8064,570094189.9132799,31.98382938832904,11.546508804450916,0.00022981465575000782,139172.27899999998,Moderate relative profit,Lower relative profit/ha
6789,Maharashtra,Nagpur,2023,Rabi,Cotton,1621.51,19.0,54.4,Black,Drip,409.91,23.7,4958.95,1.86,51932.87,129181.0,9223.647,479010460.57689005,26.050071083596325,14.005414561073293,0.0002696830458450167,96595.13820000002,Moderate relative profit,Lower relative profit/ha
6790,Maharashtra,Nagpur,2023,Rabi,Rice,1081.45,18.7,89.4,Laterite,Sprinkler,298.31,28.07,1689.51,4.0,16216.41,82208.0,6758.04,109591147.4364,48.657894892601995,12.164473723150499,0.0007501335821646407,64865.64,Moderate relative profit,Moderate relative profit/ha
6791,Maharashtra,Nagpur,2023,Zaid,Rice,1473.06,25.8,75.0,Red,Tube Well,322.47,17.09,1592.63,1.88,26033.31,38600.0,2994.1444,77947489.34996401,24.236640023106432,12.891829799524698,0.0004952051736611555,48942.622800000005,Lower relative profit,Lower relative profit/ha
6792,Maharashtra,Nagpur,2023,Kharif,Wheat,983.75,35.2,73.0,Red,Canal,387.14,26.8,1748.16,3.5,59534.89,98218.0,6118.56,364267796.55840003,56.183644517664284,16.052469862189795,0.0002696313012787929,208372.11500000002,Moderate relative profit,Moderate relative profit/ha
6793,Maharashtra,Nagpur,2023,Kharif,Wheat,1031.13,25.6,58.8,Laterite,Drip,287.13,26.39,2833.02,6.54,43857.81,215381.0,18527.9508,812595345.8757479,76.0252310255487,11.624653062010507,0.0002650532040247907,286830.07739999995,Moderate relative profit,Moderate relative profit/ha
6794,Maharashtra,Nagpur,2023,Kharif,Pulses,1144.12,25.9,50.5,Laterite,Sprinkler,418.18,37.28,4624.71,1.6,53719.1,67184.0,7399.536,397496414.3376,14.52718116379189,9.079488227369932,0.00016901787683281985,85950.56,Moderate relative profit,Lower relative profit/ha
6795,Maharashtra,Nagpur,2023,Rabi,Maize,1611.87,36.8,88.4,Red,Drip,218.16,18.22,3771.35,6.27,43442.65,196877.0,23646.364499999996,1027260736.7459248,52.203322417701884,8.325888742855167,0.00019165241399535173,272385.41549999994,Moderate relative profit,Moderate relative profit/ha
6796,Maharashtra,Nagpur,2023,Zaid,Cotton,1235.91,31.9,36.1,Laterite,Canal,365.68,8.85,3123.09,6.0,20853.3,251817.0,18738.54,390760396.182,80.63072149697895,13.438453582829824,0.0006444281520349214,125119.79999999999,Higher relative profit,Moderate relative profit/ha
6797,Maharashtra,Nagpur,2023,Rabi,Sugarcane,645.75,34.1,88.9,Laterite,Tube Well,255.52,24.45,4963.8,5.96,58454.67,244532.00000000003,29584.248,1729337454.0381598,49.26306458761433,8.26561486369368,0.00014140213029504198,348389.83319999994,Higher relative profit,Moderate relative profit/ha
6798,Maharashtra,Nagpur,2023,Kharif,Cotton,523.4,28.4,42.9,Laterite,Drip,275.09,41.52,291.96,1.47,26382.52,4308.0,429.1812,11322881.592624,14.755445951500207,10.037718334353881,0.00038046851985154876,38782.3044,Lower relative profit,Lower relative profit/ha
6799,Maharashtra,Nagpur,2023,Rabi,Wheat,439.47,25.9,52.8,Red,Drip,403.99,35.04,2928.78,6.92,26803.74,315782.0,20267.157600000002,543235622.8494241,107.8203210893273,15.580971255683133,0.0005812984029722394,185481.88080000004,Higher relative profit,Higher relative profit/ha
6800,Maharashtra,Nagpur,2023,Rabi,Cotton,2151.78,21.0,54.7,Black,Canal,336.43,38.39,2153.84,5.88,19739.03,124454.0,12664.5792,249986508.766176,57.78237937822679,9.826935268405917,0.0004978428660580544,116065.49639999999,Moderate relative profit,Moderate relative profit/ha
6801,Maharashtra,Nagpur,2023,Rabi,Millets,848.52,34.8,80.7,Laterite,Rain-fed,405.81,56.58,4932.58,2.74,41652.7,214279.0,13515.2692,562947453.40684,43.44156607698203,15.85458615948249,0.0003806376575703974,114128.398,Moderate relative profit,Moderate relative profit/ha
6802,Maharashtra,Nagpur,2023,Rabi,Cotton,2170.41,31.0,67.7,Sandy,Drip,305.51,44.06,2997.82,3.07,43323.28,114231.0,9203.3074,398717463.416272,38.104689407636215,12.411950947112775,0.0002864961043372703,133002.46959999998,Moderate relative profit,Moderate relative profit/ha
6803,Maharashtra,Nagpur,2023,Rabi,Millets,1989.15,32.3,55.6,Red,Sprinkler,126.32,9.17,2030.92,7.39,14992.54,255522.0,15008.4988,225015518.598952,125.81588639631299,17.025153774873207,0.0011355750109636664,110794.8706,Higher relative profit,Higher relative profit/ha
6804,Maharashtra,Nagpur,2023,Kharif,Cotton,1121.25,32.5,82.5,Red,Sprinkler,94.27,10.91,2280.51,4.57,33591.83,108044.0,10421.9307,350091724.34618104,47.37712178416231,10.366985073120857,0.00030861626392848665,153514.6631,Moderate relative profit,Moderate relative profit/ha
6805,Maharashtra,Aurangabad,2023,Kharif,Maize,2028.7,29.5,62.6,Red,Tube Well,419.05,51.97,1138.27,7.54,14341.69,130134.0,8582.5558,123088354.691302,114.32612649020004,15.162616245384621,0.0010572405515238874,108136.3426,Moderate relative profit,Higher relative profit/ha
6806,Maharashtra,Aurangabad,2023,Zaid,Pulses,697.86,26.2,44.7,Black,Canal,176.68,34.21,679.65,7.67,63229.35,79000.0,5212.9155,329609258.669925,116.23629809460752,15.154667287432531,0.00023967773332214443,484969.11449999997,Moderate relative profit,Higher relative profit/ha
6807,Maharashtra,Aurangabad,2023,Zaid,Rice,572.52,30.0,64.5,Alluvial,Drip,194.75,52.02,1811.34,1.64,57903.07,34381.0,2970.5975999999996,172006720.77463198,18.980975410469597,11.57376549418878,0.00019988172465102075,94961.0348,Lower relative profit,Lower relative profit/ha
6808,Maharashtra,Aurangabad,2023,Rabi,Cotton,1735.84,26.6,65.8,Alluvial,Canal,71.24,8.2,1763.84,4.12,18110.5,73532.0,7267.0208,131609380.1984,41.6885885341074,10.118589450026068,0.0005587139753196249,74615.26000000001,Moderate relative profit,Moderate relative profit/ha
6809,Maharashtra,Aurangabad,2023,Kharif,Cotton,789.01,37.7,43.7,Alluvial,Canal,55.77,21.66,1545.15,2.68,40392.98,38422.0,4141.002,167267410.96596003,24.86619422062583,9.278430679337996,0.00022970403964594824,108253.1864,Lower relative profit,Lower relative profit/ha
6810,Maharashtra,Aurangabad,2023,Kharif,Millets,1929.79,30.0,67.2,Sandy,Tube Well,117.21,30.25,288.7,7.35,37342.37,32401.0,2121.9449999999997,79238455.30964999,112.23068929684794,15.269481536986117,0.00040890499282681086,274466.41949999996,Lower relative profit,Higher relative profit/ha
6811,Maharashtra,Aurangabad,2023,Kharif,Pulses,744.61,22.3,70.3,Sandy,Sprinkler,217.97,29.82,4211.27,5.49,32675.05,213064.0,23119.872300000003,755442983.3961151,50.59376387645531,9.215621835419912,0.000282038492226329,179386.0245,Moderate relative profit,Moderate relative profit/ha
6812,Maharashtra,Aurangabad,2023,Kharif,Cotton,1015.45,37.1,67.5,Laterite,Sprinkler,330.4,52.41,3210.23,2.85,44519.58,118813.0,9149.1555,407316560.21469,37.01074377848316,12.986225887187073,0.0002916969541758272,126880.80300000001,Moderate relative profit,Lower relative profit/ha
6813,Maharashtra,Aurangabad,2023,Kharif,Millets,488.88,37.7,74.1,Sandy,Canal,361.35,30.22,151.54,4.74,22872.58,12549.0,718.2995999999999,16429365.064968,82.8098191896529,17.47042598937825,0.0007638152752937469,108416.0292,Lower relative profit,Moderate relative profit/ha
6814,Maharashtra,Aurangabad,2023,Zaid,Barley,1492.79,31.6,38.3,Sandy,Canal,274.38,43.08,2680.44,7.44,30293.43,228913.0,19942.4736,604125928.028448,85.40127740221754,11.478666317502357,0.0003789160328659501,225383.1192,Higher relative profit,Higher relative profit/ha
6815,Maharashtra,Aurangabad,2023,Zaid,Sugarcane,1916.48,24.0,73.9,Black,Sprinkler,307.59,55.19,781.01,5.34,61587.04,71222.0,4170.5934,256854502.549536,91.19217423592528,17.07718618650286,0.00027728538644661055,328874.7936,Moderate relative profit,Higher relative profit/ha
6816,Maharashtra,Aurangabad,2023,Zaid,Barley,1410.13,26.5,38.7,Sandy,Tube Well,438.65,54.42,1763.38,6.12,57846.82,143119.0,10791.885600000001,624276263.763792,81.16174619197223,13.261723233982389,0.0002292558732525382,354022.5384,Moderate relative profit,Moderate relative profit/ha
6817,Maharashtra,Aurangabad,2023,Zaid,Barley,1748.55,29.4,81.6,Black,Drip,359.8,20.58,2632.14,5.39,44336.89,235263.0,14187.234599999998,629017859.864394,89.38088399553216,16.58272430343825,0.00037401640718233165,238975.8371,Higher relative profit,Higher relative profit/ha
6818,Maharashtra,Aurangabad,2023,Rabi,Millets,1232.63,37.3,86.6,Sandy,Rain-fed,397.29,25.28,4477.8,8.44,40855.69,375601.0,37792.632,1544044057.27608,83.88070034391889,9.938471604729727,0.0002432579551276634,344822.02359999996,Higher relative profit,Moderate relative profit/ha
